Date,Unix,Ticker,Total Debt/Equity (mrq),Stock Price,Stock Change,SNP500 Value,SNP500 Change,YtY Stock Price Change,YtY SNP500 Value Change,Absolute Stock Perfomance,YtY Stock Perfomance,Absolute Difference,YtY Difference
2011-08-02 06:45:37,1312285537.0,a,54.36,26.566452316158,5.642973412912751,1254.050049,10.867012938976892,113.95604395604028,44.02118467075342,0,1,-5.224039526064141,69.93485928528685
2011-11-08 05:04:16,1320750256.0,a,51.62,26.436826585802,5.127509495387733,1275.920044,12.80047725371762,-0.4879301489463864,1.7439491364351454,0,0,-7.672967758329887,-2.231879285381532
2013-05-14 00:28:58,1368509338.0,a,44.12,30.38151223784,20.813771119680347,1650.339966,45.90188207411225,14.921176863778761,29.34509288107085,0,0,-25.088110954431905,-14.42391601729209
2013-09-06 06:09:52,1378465792.0,a,56.39,32.864204641452,30.686335377261027,1655.170044,46.32889558968069,8.171720960353712,0.2926716979233573,0,1,-15.642560212419664,7.879049262430354
2003-12-07 10:36:10,1070814970.0,aapl,0.072,1.3590348906546,0.0,1069.719971,0.0,-95.86469563014943,-35.370992552835254,0,0,0.0,-60.49370307731417
2004-02-03 07:33:34,1075815214.0,aapl,0.07,1.4303601260507,5.2482269503577745,1136.030029,6.198823972409507,5.2482269503577745,6.198823972409507,0,0,-0.9505970220517321,-0.9505970220517321
2004-06-03 01:20:38,1086243638.0,aapl,0.0,1.8248979146379,34.278959810878,1116.640015,4.386198750326964,27.58310871518349,-1.7068223114725487,1,1,29.892761060551035,29.28993102665604
2004-08-10 02:02:44,1092121364.0,aapl,0.0,2.0253796573728,49.03073286052609,1079.040039,0.8712624100387102,10.985915492959489,-3.367242396377849,1,1,48.15947045048738,14.353157889337337
2004-10-12 05:40:57,1097577657.0,aapl,0.0,2.4603993363199,81.04018912529988,1121.839966,4.8723026972448675,21.478426395937127,3.9664818220892752,1,1,76.16788642805501,17.511944573847853
2004-12-04 14:16:51,1102191411.0,aapl,0.0,4.3559799166656,220.5200945626551,1191.369995,11.372137316112614,77.04361452076238,6.1978562992290485,1,1,209.1479572465425,70.84575822153333
2005-01-26 15:16:47,1106774207.0,aapl,0.0,4.6425659976263,241.6075650118252,1174.069946,9.754887057259594,6.579141466292045,-1.4521138750015226,1,1,231.8526779545656,8.031255341293567
2005-02-04 03:07:08,1107508028.0,aapl,0.0,5.0660194221849,272.7659574468154,1203.030029,12.46214538514959,9.121107266436447,2.4666403478485717,1,1,260.3038120616658,6.654466918587875
2005-03-01 10:36:03,1109694963.0,aapl,0.0,5.7188702254497,320.8037825059163,1210.410034,13.152046032054496,12.886859462201478,0.6134514369632567,1,1,307.6517364738618,12.273408025238222
2005-12-17 11:55:53,1134842153.0,aapl,0.0,9.2542886502165,580.9456264775536,1272.73999,18.97880048085968,61.82022471910166,5.149491019503564,1,1,561.9668259966938,56.670733699598095
2006-01-25 09:43:52,1138203832.0,aapl,0.0,9.5357341736712,601.6548463357087,1264.680054,18.22533824602214,3.0412442716287593,-0.6332743579464417,1,1,583.4295080896866,3.674518629575201
2006-02-03 13:49:59,1138996199.0,aapl,0.0,9.2333408783795,579.4042553191641,1264.030029,18.164572343017426,-3.1711590296489924,-0.05139837526052373,1,0,561.2396829761467,-3.1197606543884686
2006-02-07 09:17:30,1139325450.0,aapl,0.0,8.6875421851776,539.243498817982,1254.780029,17.299860058422713,-5.911172352359759,-0.7317864123305571,1,0,521.9436387595592,-5.179385940029202
2006-02-17 15:01:01,1140210061.0,aapl,0.0,9.0332446774576,564.6808510638456,1287.23999,20.334295413467608,3.979289940828436,2.586904497186576,1,1,544.3465556503779,1.3923854436418601
2013-08-11 02:30:32,1376206232.0,aapl,13.75,60.921903129289,4382.73282372795,1697.47998,58.6845180064419,574.4188307144963,31.86973627194413,1,1,4324.048305721508,542.5490944425521
2013-06-19 09:57:38,1371653858.0,abbv,512.61,36.762245525271,0.0,1628.930054,0.0,-39.656767702653944,-4.038334873322048,0,0,0.0,-35.618432829331894
2003-10-26 16:06:32,1067202392.0,abc,0.592,12.283533211721,0.0,1033.77002,0.0,-66.58655357905957,-36.53686863585857,0,0,0.0,-30.049684943201
2004-01-28 07:37:34,1075297054.0,abc,0.429,11.665382927212,-5.032349193464611,1128.47998,9.161608304330604,-5.032349193464611,9.161608304330604,0,0,-14.193957497795216,-14.193957497795216
2004-05-16 19:24:15,1084753455.0,abc,0.412,12.285286422503,0.01427285416811276,1096.439941,6.062269149573535,5.314043260808375,-2.839220860612873,0,1,-6.047996295405421,8.153264121421248
2004-10-20 01:31:26,1098253886.0,abc,0.331,10.659625001909,-13.220204495091531,1103.660034,6.760692673211791,-13.232588681174514,0.6585032823060853,0,0,-19.980897168303322,-13.8910919634806
2005-01-08 07:45:42,1105191942.0,abc,0.332,12.056648957742,-1.847060207095022,1183.73999,14.507092206059536,13.105751427304547,7.255853572024883,0,1,-16.35415241315456,5.849897855279664
2005-03-30 19:52:42,1112230362.0,abc,0.291,11.68870611092,-4.842475617955047,1181.410034,14.281707840589155,-3.0517836930611733,-0.1968300488015141,0,0,-19.124183458544202,-2.854953644259659
2005-05-26 01:50:44,1117090244.0,abc,0.23,13.723710742853,11.724456687736843,1197.619995,15.849751088738296,17.410007682816374,1.3720859425170602,0,1,-4.125294401001453,16.037921740299314
2005-12-04 08:46:13,1133707573.0,abc,0.223,16.65693375286,35.60376697614886,1264.670044,22.33572453571444,21.37339575984984,5.5986080125524245,1,1,13.26804244043442,15.774787747297413
2007-02-20 06:12:02,1171973522.0,abc,0.308,23.162695504407,88.56704423044225,1459.680054,41.19968907591265,39.057379035502024,15.419833096007133,1,1,47.3673551545296,23.637545939494892
2007-04-05 16:11:07,1175807467.0,abc,0.308,22.74163214312,85.13917576597454,1443.76001,39.659690459972914,-1.817851299762965,-1.090652979491899,1,0,45.47948530600163,-0.7271983202710659
2008-01-23 20:34:05,1201142045.0,abc,0.396,19.926655177628,62.222504178308405,1338.599976,29.487211865555942,-12.378078001510604,-7.283761378042324,1,0,32.73529231275246,-5.09431662346828
2011-07-08 00:04:15,1310101455.0,abc,42.86,38.564066323149,213.94929828781673,1343.800049,29.990232160147187,93.53005298373178,0.3884710214577185,1,1,183.95906612766953,93.14158196227406
2012-02-28 18:01:38,1330473698.0,abc,66.41,34.432267892859,180.31240929933404,1372.180054,32.73552409654906,-10.714115040845126,2.1119217119480833,1,0,147.57688520278498,-12.82603675279321
2013-04-25 01:02:00,1366869720.0,abc,59.73,49.60333757031,303.81978633784524,1585.160034,53.33778338822402,44.06061699060307,15.521285226319145,1,1,250.48200294962123,28.53933176428393
2004-09-20 13:31:02,1095705062.0,abt,0.543,14.451675595886,0.0,1122.199951,0.0,-70.8655177176303,-29.20588918910379,0,0,0.0,-41.65962852852651
2004-10-23 22:48:08,1098589688.0,abt,0.543,14.136643179191,-2.179902355299768,1103.660034,-1.6521045989601952,-2.179902355299768,-1.6521045989601952,0,0,-0.5277977563395728,-0.5277977563395728
2005-01-25 12:44:11,1106678651.0,abt,0.508,15.763500720855,9.077321977407522,1168.410034,4.117811888943839,11.508089445581527,5.866842868752462,1,1,4.9595100884636825,5.641246576829065
2005-02-28 19:21:54,1109640114.0,abt,0.508,15.790969247486,9.267393546954935,1203.599976,7.253611526846334,0.17425397516339877,3.0117801949653553,1,0,2.013782020108601,-2.8375262198019566
2006-06-17 18:01:01,1150585261.0,abt,0.436,15.133249526186,4.716227718909123,1230.040039,9.609703502829676,-4.165163714727084,2.196748382121936,0,0,-4.893475783920553,-6.36191209684902
2006-07-18 12:32:14,1153243934.0,abt,0.436,15.948015818926,10.35409501902996,1236.859985,10.217433524019107,5.383948049823399,0.5544491060262204,1,1,0.13666149501085378,4.829498943797178
2007-01-13 21:19:42,1168744782.0,abt,0.604,18.198133710208,25.924039669064506,1414.849976,26.078242539506213,14.109077372570177,14.390472095352,0,0,-0.15420287044170777,-0.28139472278182254
2007-03-23 02:47:40,1174636060.0,abt,0.883,19.451309419166,34.5955303944358,1436.109985,27.97273638448056,6.886286961695683,1.5026334495269542,1,1,6.622794009955239,5.3836535121687294
2007-04-10 20:13:09,1176253989.0,abt,0.883,20.606975779013,42.59229417576496,1448.390015,29.067018200217323,5.941329372449761,0.8550898001032906,1,1,13.52527597554764,5.086239572346471
2007-06-03 02:36:35,1180856195.0,abt,0.871,20.466596213304,41.620921930535765,1530.619995,36.394587580943494,-0.6812235197168797,5.677336846318985,1,0,5.226334349592271,-6.3585603660358645
2008-01-23 23:41:45,1201153305.0,abt,0.784,21.427101604784,48.267247369458765,1338.599976,19.283553239078685,4.693039240475347,-12.545244386409575,1,1,28.98369413038008,17.23828362688492
2008-04-28 03:46:55,1209372415.0,abt,0.687,19.206358783679,32.90056683217087,1396.369995,24.431478878223544,-10.364177395832092,4.315704470026081,1,0,8.469087953947323,-14.679881865858174
2008-10-23 21:57:42,1224817062.0,abt,0.732,20.756007962181,43.6235391838554,908.1099849999999,-19.077702312250423,8.068417319262222,-34.96637794770147,1,1,62.70124149610582,43.03479526696369
2008-12-25 05:30:56,1230204656.0,abt,0.546,19.884572513387,37.593543263921575,871.6300050000001,-22.32845811272005,-4.198473282443425,-4.017132352090572,1,0,59.922001376641624,-0.18134093035285304
2011-08-05 04:11:33,1312535493.0,abt,76.17,20.807020300534,43.97652481527605,1199.380005,6.877567044199588,4.6390124128943455,37.60196392045955,1,0,37.09895777107646,-32.96295150756521
2011-09-02 09:24:27,1314973467.0,abt,68.83,21.142550590071,46.29826451466784,1173.969971,4.613261652156313,1.6125821222387606,-2.1185974331796533,1,1,41.68500286251153,3.731179555418414
2011-11-02 06:21:21,1320232881.0,abt,68.83,22.105665393699,52.96264607539268,1237.900024,10.310112105859464,4.555338768257688,5.4456293243637015,1,0,42.65253396953322,-0.8902905561060139
2012-01-01 23:13:40,1325481220.0,abt,67.73,23.547884486139,62.94224382425554,1263.02002,12.548572014685453,6.524205748862426,2.029242710475939,1,1,50.39367180957009,4.494963038386487
2012-03-02 20:56:30,1330743390.0,abt,62.85,24.198790331947,67.44626027196277,1369.630005,22.04866020351483,2.764179713006239,8.440878474752923,1,0,45.39760006844794,-5.6766987617466835
2012-03-30 05:44:15,1333104255.0,abt,62.85,25.843245503485,78.82525339028417,1408.469971,25.509715959700653,6.7956089911114645,2.835799877208444,1,1,53.31553743058352,3.9598091139030207
2013-05-08 18:10:02,1368054602.0,abt,76.36,32.866049851897,127.42034052613992,1632.689941,45.49010981020797,27.174622272055444,15.919400101999058,1,1,81.93023071593196,11.255222170056387
2013-08-18 07:12:45,1376827965.0,abt,35.38,31.850502701581,120.39314742608789,1661.319946,48.04134900554812,-3.0899580414814785,1.7535481955909216,1,0,72.35179842053978,-4.8435062370724005
2004-08-16 22:53:27,1092714807.0,ace,0.26,29.978448636320127,0.0,1079.339966,0.0,-5.877628001042342,-35.03117996032295,0,1,0.0,29.15355195928061
2004-10-10 11:27:42,1097425662.0,ace,0.26,32.167447526584255,7.301908503737797,1130.650024,4.753836568301412,7.301908503737797,4.753836568301412,1,1,2.5480719354363854,2.5480719354363854
2005-01-13 13:27:29,1105644449.0,ace,0.21,32.83839054245813,9.53999301575954,1177.449951,9.089813042279216,2.0857825766852787,4.139205413398551,1,0,0.45017997348032424,-2.0534228367132727
2007-02-20 18:32:05,1172017925.0,ace,0.171,47.130892768673085,57.21591647531775,1459.680054,35.238210386068474,43.523759813184455,23.96960505712398,1,1,21.977706089249274,19.554154756060473
2007-04-05 15:54:06,1175806446.0,ace,0.171,46.27909418261589,54.37454667533016,1443.76001,33.76323081508129,-1.8073041608568154,-1.090652979491899,1,0,20.611315860248865,-0.7166511813649163
2008-01-23 21:48:58,1201146538.0,ace,0.154,49.10223425548614,63.79177872465607,1338.599976,24.020236270950793,6.1002492004926046,-7.283761378042324,1,1,39.77154245370528,13.384010578534928
2010-12-07 07:29:30,1291728570.0,ace,23.09,52.232706037007794,74.23418626714964,1223.75,13.379476212224313,6.375416167894422,-8.579857915670543,1,1,60.85471005492533,14.955274083564966
2011-08-11 20:49:00,1313113740.0,ace,27.7,56.81715731554355,89.52667632943226,1172.640015,8.644176250210302,8.776974478954982,-4.17650541368744,1,1,80.88250007922196,12.953479892642422
2013-04-23 04:24:03,1366709043.0,ace,24.94,84.22287299470395,180.94473472074355,1578.780029,46.272729513659094,48.23492933121979,34.63467123795874,1,1,134.67200520708445,13.600258093261047
2013-05-16 15:08:57,1368734937.0,ace,27.94,86.1974314615798,187.53132794586327,1650.469971,52.91474632562619,2.344444444444458,4.540844239422538,1,0,134.61658162023707,-2.19639979497808
2003-12-15 23:12:24,1071551544.0,aci,1.074,133.1585615554419,0.0,1068.040039,0.0,54.480892640975945,-35.28873243583539,0,1,0.0,89.76962507681134
2005-01-24 04:33:07,1106562787.0,aci,1.18,151.25217457425268,13.588020783235415,1163.75,8.961270879845735,13.588020783235415,8.961270879845735,1,1,4.62674990338968,4.62674990338968
2005-02-05 03:36:51,1107596211.0,aci,1.18,167.8397146430019,26.045004303474816,1193.189941,11.717716324303467,10.966810966810982,2.5297478839957113,1,1,14.327287979171349,8.437063082815271
2005-03-30 06:50:28,1112183428.0,aci,0.936,184.27927343769116,38.39085619813085,1181.410034,10.614770126609459,9.794796678281111,-0.9872616752138789,1,1,27.77608607152139,10.78205835349499
2006-05-24 04:17:01,1148462221.0,aci,0.854,397.0150528403499,198.15210392990664,1258.569946,17.83921014594099,115.44205456973941,6.531171208928472,1,1,180.31289378396565,108.91088336081094
2007-03-11 21:41:07,1173667267.0,aci,0.86,265.4509595616884,99.34952470267204,1401.890015,31.258189188542207,-33.138313607360075,11.387533085109904,1,0,68.09133551412984,-44.52584669246998
2007-04-07 18:52:27,1175989947.0,aci,0.86,286.4215853670618,115.09813715418315,1439.369995,34.767419051787066,7.900000000000007,2.6735321315488556,1,1,80.33071810239608,5.2264678684511505
2008-03-02 17:50:27,1204501827.0,aci,0.851,482.16163333666725,262.0958560264369,1367.680054,28.05512940138005,68.33983818599286,-4.980647175433172,1,1,234.04072662505683,73.32048536142604
2008-06-05 02:23:56,1212650636.0,aci,0.899,630.6383325546475,373.59953816568895,1404.050049,31.46043198105235,30.793968029037895,2.6592473066803985,1,1,342.1391061846366,28.134720722357496
2008-10-08 20:51:28,1223517088.0,aci,0.772,224.46991946866393,68.57340365245956,984.9400019999999,-7.780610648062048,-64.40591891086598,-29.8500788699449,1,0,76.35401430052161,-34.55584004092108
2008-12-05 05:35:57,1228476957.0,aci,0.767,113.190563386205,-14.995654756245644,876.070007,-17.97404825569465,-49.57428431651999,-11.053464655606495,1,0,2.978393499449007,-38.520819660913496
2011-08-18 01:16:41,1313648201.0,aci,118.77,167.70820188018607,25.946240272623452,1140.650024,6.798432862871357,48.1644731354216,30.200784741623963,1,1,19.147807409752097,17.96368839379764
2012-07-26 21:31:10,1343356270.0,aci,113.56,50.69425348905144,-61.929407394548655,1360.02002,27.33792464123154,-69.77234689733994,19.2320160771767,0,0,-89.2673320357802,-89.00436297451664
2012-11-04 10:32:06,1352046726.0,aci,144.73,82.21363277000894,-38.258845837878425,1427.589966,33.66446143130033,62.175448126018495,4.968305245977193,0,1,-71.92330726917876,57.2071428800413
2013-04-23 05:25:15,1366712715.0,aci,179.32,44.70435685367191,-66.42772621491649,1578.780029,47.82030367309105,-45.62415581521439,10.590580390784282,0,0,-114.24802988800754,-56.21473620599867
2013-04-25 06:05:53,1366887953.0,aci,179.32,47.24771194819154,-64.51770626215463,1585.160034,48.4176600236988,5.6892778993435416,0.40410981155120645,0,1,-112.93536628585343,5.285168087792335
2003-11-08 10:24:47,1068308687.0,acn,0.076,19.163042983771,0.0,1051.810059,0.0,-59.44133124417999,-33.64644348584429,0,0,0.0,-25.794887758335705
2004-12-10 06:26:24,1102681584.0,acn,0.023,20.913740737844,9.135802469136303,1188.0,12.948149700097145,9.135802469136303,12.948149700097145,0,0,-3.8123472309608424,-3.8123472309608424
2005-02-10 03:10:56,1108026656.0,acn,0.023,20.046277886727,4.6090534979439575,1197.01001,13.804769193598297,-4.147812971341383,0.7584183501683472,0,0,-9.19571569565434,-4.906231321509731
2005-04-04 05:07:40,1112609260.0,acn,0.023,19.202473113367,0.2057613168711886,1176.119995,11.818667727725174,-4.209284028326778,-1.7451829830562526,0,0,-11.612906410853986,-2.464101045270525
2005-09-04 02:06:58,1125817618.0,acn,0.04,19.651976590764,2.5514403292163688,1221.589966,16.14168884840453,2.3408624229974775,3.866099649126362,0,0,-13.590248519188162,-1.5252372261288847
2006-06-03 23:44:14,1149396254.0,acn,0.045,22.465552918233,17.233744855965025,1270.089966,20.752787552490986,14.31701444622787,3.970235623235301,0,1,-3.519042696525961,10.346778822992569
2006-08-22 00:50:41,1156225841.0,acn,0.034,22.393726994161,16.85893004115284,1298.819946,23.48426741942769,-0.3197158081682816,2.262042907911617,0,0,-6.625337378274853,-2.5817587160798987
2006-08-22 06:44:05,1156247045.0,acn,0.034,22.393726994161,16.85893004115284,1298.819946,23.48426741942769,0.0,0.0,0,0,-6.625337378274853,0.0
2006-08-27 03:22:58,1156666978.0,acn,0.034,22.728914639833,18.608065843623603,1296.060059,23.221873370579736,1.4967925873142884,-0.21249188607703767,0,1,-4.613807526956133,1.7092844733913262
2006-11-02 16:40:55,1162503655.0,acn,0.027,26.89092157662,40.326990861491396,1367.339966,29.998753510684967,18.31150762251082,5.499737956202236,1,1,10.328237350806429,12.811769666308585
2006-11-11 01:01:42,1163228502.0,acn,0.027,26.979670492715,40.79011624387542,1385.719971,31.746217783604603,0.3300330033023671,1.3442161757158777,1,0,9.043898460270814,-1.0141831724135106
2006-12-03 00:17:12,1165126632.0,acn,0.027,27.189440658029,41.88477623859363,1400.630005,33.16377733938368,0.7775119617218438,1.0759774205491333,1,0,8.720998899209953,-0.2984654588272895
2007-03-14 19:10:39,1173917439.0,acn,0.018,28.60942331554,49.29478235669069,1387.170044,31.88408231414338,5.222551928782252,-0.9609933352812916,1,1,17.410700042547308,6.183545264063544
2007-05-05 07:47:14,1178369234.0,acn,0.015,31.433252464,64.0305899779097,1495.920044,42.22340157330631,9.870276367738454,7.839702167040165,1,1,21.807188404603387,2.0305742006982888
2007-06-05 04:17:34,1181035054.0,acn,0.015,33.684247699487,75.77713376739734,1530.949951,45.55384196035723,7.161190965093518,2.3416964790666377,1,1,30.223291807040113,4.819494486026881
2007-07-06 07:06:36,1183723596.0,acn,0.015,34.692758109651,81.0399222035455,1530.439941,45.50535316757227,2.994011976047068,-0.033313303264214,1,1,35.534569035973234,3.027325279311282
2008-04-07 01:42:51,1207550571.0,acn,0.004,30.29046320043,58.067083740733175,1372.540039,30.493146291539706,-12.689377118149478,-10.317288367214672,1,0,27.57393744919347,-2.3720887509348056
2008-10-18 23:21:07,1224390067.0,acn,0.003,25.78957499586,34.57974820440025,907.840027,-13.687835628504859,-14.859093354855352,-33.85693668642041,1,1,48.26758383290511,18.997843331565058
2008-12-02 16:28:13,1228256893.0,acn,0.003,24.846053959426,29.65609887984852,848.8099980000001,-19.30006841663033,-3.6585365853662295,-6.5022500930111455,1,1,48.95616729647885,2.843713507644916
2008-12-21 20:10:46,1229911846.0,acn,0.001,25.16883747189,31.340505227720104,885.2800289999999,-15.832709392257298,1.2991339107252609,4.296607142462032,1,0,47.1732146199774,-2.9974732317367714
2011-09-01 16:51:37,1314913897.0,acn,0.11,45.817149896065,139.09120245081695,1204.420044,14.509272248745443,82.03919806481413,36.049611935840936,1,1,124.5819302020715,45.989586128973194
2011-11-08 00:40:19,1320734419.0,acn,0.1,51.604731186432,169.29298874993682,1275.920044,21.30707755476981,12.631910329420267,5.936467128406575,1,1,147.985911195167,6.695443201013692
2012-02-29 00:47:01,1330498021.0,acn,0.15,52.174319830873,172.26531754408182,1365.680054,29.840938705074702,1.1037527593802527,7.034924360824601,1,0,142.42437883900712,-5.931171601444348
2012-11-04 02:11:28,1352016688.0,acn,0.0,61.664890932037,221.79070403515982,1427.589966,35.72697406576144,18.19011945326436,4.53326617890255,1,1,186.06372996939837,13.656853274361808
2013-04-23 04:45:22,1366710322.0,acn,0.0,69.076263764576,260.4660482318807,1578.780029,50.10124836617484,12.018788520533233,10.590580390784282,1,1,210.36479986570583,1.4282081297489508
2013-05-10 03:17:29,1368173849.0,acn,0.0,72.860520416423,280.2137295111632,1633.699951,55.32271601901462,5.478374836172975,3.4786303975979695,1,1,224.89101349214857,1.9997444385750054
2004-01-25 05:32:05,1075030325.0,adbe,0.0,18.576899902004627,0.0,1143.939941,0.0,-74.50347623674489,-29.978577749250356,0,0,0.0,-44.52489848749453
2004-08-21 23:10:00,1093147800.0,adbe,0.0,22.745303284044798,22.438638330555683,1095.170044,-4.263326705540752,22.438638330555683,-4.263326705540752,1,1,26.701965036096436,26.701965036096436
2004-11-12 17:19:37,1100301577.0,adbe,0.0,29.473578659243678,58.65714309018371,1184.170044,3.5168020241370233,29.58094377188885,8.12659189206238,1,1,55.14034106604669,21.45435187982647
2005-02-07 16:20:07,1107814807.0,adbe,0.0,31.754034784568574,70.93290566281196,1201.719971,5.05096709443419,7.737289562595026,1.4820444993455708,1,1,65.88193856837778,6.255245063249456
2005-04-05 04:12:22,1112692342.0,adbe,0.0,33.425,79.92776069376957,1181.390015,3.2737797377073887,5.262213847052461,-1.6917382161072563,1,1,76.65398095606218,6.953952063159718
2005-08-31 10:51:30,1125503490.0,adbe,0.0,27.04,45.55711740193057,1220.329956,6.677799442269841,-19.10246821241585,3.2961122496028623,1,0,38.879317959660725,-22.398580462018714
2006-02-21 13:18:21,1140549501.0,adbe,0.0,38.1,105.0934235581936,1283.030029,12.158862805193364,40.902366863905335,5.1379606549624,1,1,92.93456075300024,35.76440620894294
2006-04-07 10:36:37,1144424197.0,adbe,0.0,36.95,98.90293964501979,1295.5,13.248952464017506,-3.0183727034120698,0.9719157555274949,1,0,85.65398718100228,-3.9902884589395646
2008-12-04 14:30:57,1228422657.0,adbe,0.08,20.44,10.029122769802555,845.2199710000001,-26.113256412645878,-44.682002706359945,-34.75723882670783,1,0,36.14237918244844,-9.924763879652119
2008-12-05 00:15:55,1228457755.0,adbe,0.08,21.66,16.596418747256518,876.070007,-23.416433363261685,5.968688845401168,3.6499416789099897,1,1,40.0128521105182,2.3187471664911783
2008-12-17 11:42:55,1229535775.0,adbe,0.08,21.69,16.757909631948014,904.419983,-20.938158500752973,0.138504155124659,3.2360400166056555,1,0,37.69606813270099,-3.0975358614809965
2008-12-20 21:49:14,1229831354.0,adbe,0.079,21.69,16.757909631948014,904.419983,-20.938158500752973,0.0,0.0,1,0,37.69606813270099,0.0
2011-04-24 04:02:44,1303635764.0,adbe,28.03,33.48,80.22382731570396,1337.380005,16.90998426288884,54.35684647302902,47.87156742864669,1,1,63.313843052815116,6.485279044382331
2011-08-05 04:11:46,1312535506.0,adbe,28.17,25.62,37.913215526533335,1199.380005,4.84641387305139,-23.47670250896056,-10.318682759130978,1,0,33.066801653481946,-13.158019749829583
2011-09-25 13:42:54,1316976174.0,adbe,28.17,24.31,30.86144689500488,1129.560059,-1.257048686264918,-5.11319281811086,-5.821336499602565,1,1,32.1184955812698,0.7081436814917055
2011-10-18 13:47:26,1318963646.0,adbe,27.25,26.76,44.04986914481,1225.380005,7.119260468238156,10.078157136980678,8.482943889219094,1,1,36.93060867657185,1.5952132477615848
2012-03-24 12:13:07,1332609187.0,adbe,25.26,33.56,80.6544696748813,1402.890015,22.636684385163875,25.41106128550075,14.48611934874847,1,1,58.01778528971742,10.92494193675228
2012-07-02 04:31:22,1341221482.0,adbe,24.76,32.19,73.27971927396985,1365.51001,19.369029881613326,-4.082240762812885,-2.664500039227949,1,0,53.91068939235652,-1.4177407235849362
2004-01-20 06:29:18,1074601758.0,adi,0.0,35.828049759427,0.0,1138.77002,0.0,11.301801054448603,-16.604784171446685,0,1,0.0,27.906585225895288
2004-05-12 18:46:27,1084405587.0,adi,0.0,33.076839235429,-7.678929058297713,1097.280029,-3.6434038718370827,-7.678929058297713,-3.6434038718370827,0,0,-4.035525186460631,-4.035525186460631
2004-06-22 09:09:13,1087913353.0,adi,0.0,33.37640656167,-6.842803932167504,1134.410034,-0.3828679999847498,0.9056709563715917,3.3838221801811343,0,0,-6.459935932182754,-2.478151223809543
2004-08-10 02:07:28,1092121648.0,adi,0.0,25.774841869646,-28.05960122665014,1079.040039,-5.24513114597098,-22.77526395173338,-4.8809507444818685,0,0,-22.81447008067916,-17.89431320725151
2004-11-11 09:56:15,1100188575.0,adi,0.0,28.166802360886,-21.383378246886554,1173.47998,3.048021935105048,9.28021402939009,8.752218415131498,0,1,-24.431400181991602,0.5279956142585913
2005-01-24 03:34:28,1106559268.0,adi,0.0,24.567918216936,-31.428256960953508,1163.75,2.1935930487527298,-12.777041915654618,-0.8291560287206662,0,0,-33.621850009706236,-11.947885886933951
2005-03-17 01:05:45,1111039545.0,adi,0.0,26.031939092093,-27.342014798772208,1190.209961,4.517149213324047,5.959075824942187,2.273680859291087,0,1,-31.859164012096254,3.6853949656511
