0,0.0678983525645302
1,0.11842385516506922
2,0.05301724137931035
3,0.00655644241733173
4,0.13177361087218295
5,0.22980784252460545
6,0.08281004709576142
7,0.06300148588410108
8,0.09060249228306855
9,0.0898319689788884
10,0.07869736202554015
11,0.033328068235665816
12,0.08893380495199603
13,0.02168746286393341
14,0.09199522102747909
15,0.055870615416929156
16,-0.0226881102814474
17,0.06372360844529745
18,0.09400398711854002
19,0.01623203831825447
20,0.051908857703334796
21,0.053971119133573955
22,0.027213822894168464
23,0.08730779254626014
24,0.0648587142044377
25,0.024499940821398985
26,0.019230769230769232
27,0.02472952086553323
28,-0.009299121749612537
29,0.15206142547154058
30,0.14346956273220918
31,0.12824082129806852
32,0.09062475564938614
33,0.17344471312376356
34,0.05723310170562213
35,0.06402179465349897
36,0.09748309541697972
37,0.2336374901430664
38,0.1147141959798995
39,0.014362657091561887
40,0.0664794007490636
41,0.06583827893175075
42,0.07118758434547903
43,
44,0.04212210077312709
45,0.03628601921024546
46,-0.0509654954099399
47,0.13491048593350383
48,0.1774216832683701
49,0.2928428196822459
50,0.07068607068607075
51,0.033850493653032436
52,0.010677618069815254
53,0.2735279057859703
54,0.06800252445566421
55,0.0818232976927407
56,0.17067941952506596
57,0.04036371701042353
58,0.0689354275741711
59,0.08244082440824418
60,0.012938132204187318
61,0.08717766737638984
62,0.05283720930232553
63,0.22654241645244216
64,0.03931124106562699
65,0.10113434467678006
66,0.014222824246528954
67,0.18827914149852198
68,0.23249027237354086
69,0.06846030900372928
70,-0.12032751868992529
71,0.1353214962937424
72,0.028436018957345974
73,0.14455210599169463
74,0.0407129128079678
75,0.14932432432432433
76,-0.013202247191011153
77,0.07760381211708646
78,0.049774953666931465
79,0.011982287053920368
80,0.3452235150030619
81,0.1814577039274925
82,0.17183918180215133
83,0.04066324516383735
84,0.28319132455460877
85,0.015260631001371693
86,0.26494181448423904
87,0.14676464584609097
88,-0.053799392097264434
89,-0.08450704225352113
90,0.2943017127799736
91,0.12930862721657707
92,0.06828448974863893
93,0.0002959455460194894
94,-0.04163052905464007
95,0.029561805101373483
96,0.05129575207053166
97,0.11653835943721802
98,0.10949027498323267
99,0.01244343891402719
100,0.04049014384656359
101,0.06733268770069818
102,0.058810716619472875
103,0.13021363173957276
104,0.16086276446859302
105,0.12123582323034801
106,0.10594639865996655
107,0.05505650536076496
108,0.13635204081632657
109,0.04907047124945951
110,0.05731298846296996
111,0.09424544920728127
112,0.0939510939510939
113,0.12536337209302326
114,0.08698912635920504
115,0.16228845668098
116,0.11836531273361572
117,0.06437213673205691
118,0.0946950917203768
119,-0.003283173734610123
120,0.05614358030372744
121,-0.08105585921877079
122,0.05334882738220996
123,0.10399656209712081
124,0.029465370595382703
125,0.2620860471516376
126,0.08797457768857674
127,0.3471421080230729
128,0.0025773195876288286
129,0.22619047619047622
130,-0.09331175836030213
131,0.11919228020014301
132,-0.0383490412739681
133,0.23541453428863865
134,0.02325232523252321
135,0.0884602593947455
136,0.04500657030223395
137,0.05930903513256888
138,0.20553083834947217
139,0.14028422681862956
140,-0.028596698113207503
141,
142,0.07989323843416381
143,0.22993138002396252
144,-0.25287986834887544
145,0.052962052962053
146,0.12707977336091375
147,-0.027071740111294932
148,0.013855213023900192
149,0.13959762583827942
150,0.0853125
151,0.01144426642252245
152,0.0904441846873174
153,0.10409761976498937
154,0.03073394495412857
155,0.12192927202375586
156,0.3049953868459207
157,0.10216894977168946
158,0.12849956255468073
159,0.0362419849456371
160,0.05981229864126621
161,0.21684966216216214
162,0.07178993013731629
163,0.21595074036065093
164,0.018514387686816992
165,-0.0005521811154058933
166,0.06410711118992729
167,0.11626496892526902
168,0.04707269155206291
169,0.11597613244810488
170,0.2687405487146252
171,-0.04411764705882353
172,0.014820592823713005
173,0.1462346760070053
174,0.024273948851322127
175,0.045106524633821476
176,0.23337833277084036
177,0.10373491232065576
178,0.03461595602436484
179,0.047387211944174015
180,
181,0.05809965705063546
182,0.07627226733557246
183,0.08488904543853465
184,-0.07325240686479711
185,-0.03967994774657087
186,0.032156588605382785
187,0.13427617988240897
188,0.053172289323892785
189,0.17032804649788208
190,-0.09043991152617342
191,0.042965336440431025
192,0.06336489439184269
193,0.019905213270142177
194,0.07193789534215067
195,0.07089740005591272
196,-0.012299196787148668
197,0.0781789638932496
198,0.10596966763472083
199,0.1762734584450403
200,0.06825139564199537
201,0.1337181337181337
202,0.10907504363001745
203,0.05405405405405406
204,-0.05619485999232829
205,0.15549036043587583
206,0.20147969717825193
207,0.13060292905598167
208,0.05845129059117402
209,0.028075410280754103
210,0.1715506715506715
211,0.30461705594785443
212,-0.10620052770448543
213,0.10181975736568465
214,0.032825322391559164
215,0.010794896957801696
216,-0.025884383088869718
217,0.21473014035595425
218,0.17306350314026514
219,0.13058332278881427
220,0.2223020106688551
221,0.06884681583476761
222,0.10168650793650798
223,0.08302655798054168
224,0.025288620120945612
225,0.044603440401887615
226,0.13205474822575194
227,0.14186046511627912
228,0.13493419069627252
229,0.055777955697891686
230,0.03805350553505535
231,0.04816650148662042
232,-0.014689880304679
233,0.04912998976458546
234,-0.2780643829962855
235,0.22154333559628872
236,
237,0.10174744829797461
238,0.05081712990576166
239,-0.08566433566433566
240,0.127858454348189
241,0.05417994606521211
242,0.28200972447325773
243,-0.006541291905151268
244,0.06708255691485053
245,-0.006315124723713201
246,-0.03823301472487726
247,0.04317073170731697
248,0.14524219510369088
249,0.06264256887173189
250,0.07747681795998045
251,0.039235412474849095
252,0.10894495412844037
253,0.3511620503024515
254,0.07738507738507731
255,0.07778864970645782
256,0.18645731108930333
257,0.31267794339306654
258,0.0836149632909917
259,0.03958232151529855
260,0.07998688739550888
261,0.13407187718073965
262,0.17034212695795548
263,0.060153742816628025
264,0.21686746987951816
265,0.02015988877302741
266,0.025743776563448766
267,0.04578278451761983
268,0.0554930030561364
269,0.048653344917463016
270,0.10079261800544195
271,0.009274542167727691
272,0.17642927377440648
273,0.08752973830293428
274,0.1816597269294083
275,0.051858965564549324
276,0.11162050898203597
277,-0.040673788003286776
278,0.06827685202521379
279,0.05024105556965226
280,0.16744482173174866
281,0.10907997594708362
282,
283,-0.04095826893353946
284,-0.01288936627282492
285,0.14290521592821093
286,0.1651047409040793
287,0.019102196752626484
288,0.11690938511326855
289,0.06416837782340862
290,0.06850665352390341
